,accuracy,loss,val_accuracy,val_loss,learning_rate,test_loss,test_accuracy,precision,recall,f1_score,roc_auc
0,0.9320152997970581,0.5581340193748474,0.9412316083908081,0.2386597990989685,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
1,0.9580370187759399,0.1875697672367096,0.9562363028526306,0.165396586060524,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
2,0.9578807353973389,0.15371812880039215,0.9546733498573303,0.14347727596759796,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
3,0.9584277272224426,0.13482119143009186,0.9546733498573303,0.13091756403446198,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
4,0.9581151604652405,0.12367076426744461,0.9559237360954285,0.11848261207342148,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
5,0.9580370187759399,0.11358862370252609,0.9562363028526306,0.111276775598526,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
6,0.9585059285163879,0.10833217203617096,0.9562363028526306,0.10610802471637726,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
7,0.9580370187759399,0.10669172555208206,0.9562363028526306,0.10399578511714935,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
8,0.9579588770866394,0.10277602076530457,0.9562363028526306,0.10557824373245239,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
9,0.957021176815033,0.10636336356401443,0.9549859166145325,0.10745270550251007,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
10,0.9568648934364319,0.10253892093896866,0.9562363028526306,0.10134441405534744,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
11,0.9580370187759399,0.09870059788227081,0.9565489292144775,0.09629065543413162,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
12,0.9563179016113281,0.10060732066631317,0.9562363028526306,0.09621535986661911,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
13,0.9578025937080383,0.09633709490299225,0.9562363028526306,0.09503438323736191,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
14,0.9568648934364319,0.09657053649425507,0.9562363028526306,0.09645439684391022,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
15,0.9572556018829346,0.09563852846622467,0.9568614959716797,0.09577743709087372,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
16,0.9566304683685303,0.09763092547655106,0.9562363028526306,0.09570293128490448,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
17,0.9556146264076233,0.09558333456516266,0.9562363028526306,0.09490561485290527,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
18,0.958193302154541,0.09520261734724045,0.9559237360954285,0.09564947336912155,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
19,0.9558490514755249,0.09832101315259933,0.9377930760383606,0.23082047700881958,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
20,0.9552238583564758,0.10257434844970703,0.9568614959716797,0.09988870471715927,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
21,0.9569430351257324,0.09903796017169952,0.9559237360954285,0.0980060026049614,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
22,0.9563960433006287,0.09699135273694992,0.9565489292144775,0.09474298357963562,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
23,0.9567086100578308,0.0952991470694542,0.9556111097335815,0.09416952729225159,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
24,0.9565523266792297,0.09856844693422318,0.9546733498573303,0.0970168486237526,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
25,0.9567086100578308,0.09654095023870468,0.9565489292144775,0.09486845880746841,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
26,0.9562397599220276,0.09419851005077362,0.9562363028526306,0.096868135035038,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
27,0.9567086100578308,0.09447578340768814,0.9562363028526306,0.09228859841823578,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
28,0.9558490514755249,0.0938291922211647,0.9559237360954285,0.09148187190294266,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
29,0.958193302154541,0.09261589497327805,0.9571741223335266,0.09176872670650482,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
30,0.9573337435722351,0.09240154176950455,0.9562363028526306,0.09543751180171967,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
31,0.9553801417350769,0.09582216292619705,0.9562363028526306,0.09693343192338943,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
32,0.957021176815033,0.09374693781137466,0.9562363028526306,0.09311594069004059,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
33,0.9553801417350769,0.09290242195129395,0.9562363028526306,0.09285082668066025,0.0005000000237487257,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
34,0.9588966369628906,0.08913946896791458,0.9562363028526306,0.08939772099256516,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
35,0.9588966369628906,0.08941975235939026,0.9559237360954285,0.08974038809537888,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
36,0.9580370187759399,0.08961667120456696,0.9562363028526306,0.0897015631198883,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
37,0.9574900269508362,0.08950938284397125,0.9559237360954285,0.0895305797457695,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
38,0.9585059285163879,0.08948513865470886,0.9559237360954285,0.08922377973794937,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
39,0.9587403535842896,0.08920960873365402,0.9559237360954285,0.08902326971292496,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
40,0.9581151604652405,0.08866408467292786,0.9568614959716797,0.08938005566596985,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
41,0.9575681686401367,0.08990275859832764,0.9540481567382812,0.0993007943034172,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
42,0.9565523266792297,0.09023463726043701,0.9559237360954285,0.0893084853887558,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
43,0.9574118852615356,0.09057851880788803,0.9571741223335266,0.089139424264431,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
44,0.9581151604652405,0.08962281793355942,0.9565489292144775,0.0893992930650711,0.00010000000474974513,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
45,0.9567867517471313,0.0901464968919754,0.9565489292144775,0.08933226019144058,9.999999747378752e-05,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
46,0.958193302154541,0.08879977464675903,0.9568614959716797,0.08962798118591309,9.999999747378752e-05,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
47,0.956161618232727,0.0905613899230957,0.9574866890907288,0.09012936055660248,9.999999747378752e-05,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
48,0.9577244520187378,0.08953849971294403,0.9559237360954285,0.09007567912340164,9.999999747378752e-05,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
49,0.9575681686401367,0.08971063047647476,0.9574866890907288,0.08925815671682358,9.999999747378752e-05,0.0889572948217392,0.9517017006874084,0.6694677871148459,0.991701244813278,0.7993311036789298,0.9826379130779785
